nested_field2_size,nas_eps_seq_no_value,nas_eps_emm_esm_msg_cont_value,nas_eps_emm_imeisv_req_unmaskedvalue,gsm_a_dtap_time_zone_time_value,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,gsm_a_common_elem_id_unmaskedvalue,nested_field3_value,nested_field1_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_spare_bits_value,nested_field5_show,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nested_field1_show,gsm_a_len_show,nested_field4_size,nas_eps_emm_odd_even_unmaskedvalue,nas_eps_seq_no_show,gsm_a_dtap_text_string_show,nested_field5_size,nas_eps_emm_m_tmsi_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,e212_tai_mnc_value,nas_eps_emm_res_show,label
2.0,17.0,57.0,1.0,327030205003.0,244.0,346.0,0.0,37.0,3.0,113.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,46.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,66.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227426.0,150.0,17.0,2.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,19.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,66.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227426.0,150.0,17.0,5.0,1.0,71.0,0
7.0,21.0,28.0,1.0,327020325730.5,244.0,254.0,117.0,104.0,3.0,27.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,23.0,57.0,1.0,327030207071.0,244.0,115.0,0.0,38.0,3.0,114.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,23.0,57.0,1.0,327020325730.5,244.0,435.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,66.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221227426.0,150.0,17.0,2.0,1.0,71.0,0
3.0,24.0,0.0,1.0,327020325730.5,244.0,173.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,66.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221227426.0,150.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,76.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,146.0,82.0,72.0,152.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,226.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,36.0,7.0,7.0,1.0,25.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,497.0,14.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,12.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,29.0,1.0,327020325730.5,244.0,194.0,64.0,104.0,3.0,28.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,19.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226092.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327030214390.0,244.0,215.0,0.0,39.0,3.0,115.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,58.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,19.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226092.0,104.0,17.0,2.0,1.0,71.0,1
3.0,19.0,0.0,1.0,327020325730.5,244.0,409.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,19.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226092.0,104.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,0.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,37.0,82.0,72.0,43.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,1.0,7.0,0.0,1.0,71.0,1
3.0,23.0,0.0,1.0,327020325730.5,244.0,137.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,19.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226092.0,104.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,110.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,57.0,82.0,72.0,63.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,262.0,7.0,0.0,1.0,71.0,1
3.0,25.0,0.0,1.0,327020325730.5,244.0,360.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,19.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226092.0,104.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,30.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,141.0,82.0,72.0,147.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,178.0,7.0,0.0,1.0,71.0,1
3.0,27.0,0.0,1.0,327020325730.5,244.0,538.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,19.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226092.0,104.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,200.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,217.0,82.0,72.0,223.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,352.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,27.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,104.0,82.0,72.0,110.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,175.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,39.0,7.0,7.0,1.0,27.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,261.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,30.0,1.0,327020325730.5,244.0,487.0,78.0,104.0,3.0,29.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,33.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226553.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327030314380.0,244.0,430.0,0.0,40.0,3.0,117.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,69.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,33.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226553.0,118.0,17.0,2.0,1.0,71.0,1
3.0,19.0,0.0,1.0,327020325730.5,244.0,223.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,33.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226553.0,118.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,133.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,61.0,82.0,72.0,67.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,285.0,7.0,0.0,1.0,71.0,1
3.0,23.0,0.0,1.0,327020325730.5,244.0,462.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,33.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226553.0,118.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,112.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,205.0,82.0,72.0,211.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,264.0,7.0,0.0,1.0,71.0,1
3.0,25.0,0.0,1.0,327020325730.5,244.0,427.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,33.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226553.0,118.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,228.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,9.0,82.0,72.0,15.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,380.0,7.0,0.0,1.0,71.0,1
3.0,27.0,0.0,1.0,327020325730.5,244.0,179.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,33.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226553.0,118.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,233.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,240.0,82.0,72.0,246.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,385.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,47.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,191.0,82.0,72.0,197.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,195.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,24.0,7.0,7.0,1.0,13.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,481.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,31.0,1.0,327020325730.5,244.0,309.0,70.0,104.0,3.0,30.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,25.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226295.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327030411055.0,244.0,167.0,0.0,41.0,3.0,119.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,528.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,25.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226295.0,110.0,17.0,2.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,77.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,25.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226295.0,110.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,77.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,84.0,82.0,72.0,90.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,227.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,73.0,7.0,7.0,1.0,61.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,421.0,9.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,7.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,32.0,1.0,327020325730.5,244.0,168.0,54.0,104.0,3.0,31.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,8.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225743.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327030516044.0,244.0,480.0,0.0,42.0,3.0,120.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,246.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,8.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225743.0,93.0,17.0,2.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,264.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,8.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225743.0,93.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,92.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,73.0,82.0,72.0,79.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,244.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,52.0,7.0,7.0,1.0,40.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,227.0,39.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,37.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,33.0,1.0,327020325730.5,244.0,96.0,55.0,104.0,3.0,32.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,9.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225785.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327030914042.0,244.0,205.0,0.0,43.0,3.0,123.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,9.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225785.0,94.0,17.0,7.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,439.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,9.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225785.0,94.0,17.0,5.0,1.0,71.0,0
7.0,4.0,33.0,1.0,327020325730.5,244.0,83.0,117.0,104.0,3.0,32.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,5.0,57.0,1.0,327030912195.0,244.0,5.0,0.0,44.0,3.0,122.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,4.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,366.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,9.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221225785.0,94.0,17.0,2.0,1.0,71.0,1
3.0,7.0,0.0,1.0,327020325730.5,244.0,426.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,9.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221225785.0,94.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,128.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,233.0,82.0,72.0,239.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,280.0,7.0,0.0,1.0,71.0,1
3.0,9.0,0.0,1.0,327020325730.5,244.0,420.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,9.0,0.0,44.0,3.0,11.0,1.0,1.0,8.0,1.0,1.0,3221225785.0,94.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,80.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,219.0,82.0,72.0,225.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,230.0,7.0,0.0,1.0,71.0,1
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,84.0,72.0,253.0,44.0,12.0,11.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,396.0,7.0,7.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,236.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,69.0,82.0,72.0,75.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,388.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,55.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,20.0,82.0,72.0,26.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,203.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,13.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,232.0,82.0,72.0,238.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,159.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,95.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,243.0,82.0,72.0,249.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,247.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,46.0,7.0,7.0,1.0,34.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,408.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,34.0,1.0,327020325730.5,244.0,274.0,53.0,104.0,3.0,33.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,7.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225717.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327030911463.0,244.0,55.0,0.0,45.0,3.0,121.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,545.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,7.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225717.0,92.0,17.0,2.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,300.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,7.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225717.0,92.0,17.0,5.0,1.0,71.0,0
7.0,5.0,34.0,1.0,327020325730.5,244.0,255.0,117.0,104.0,3.0,33.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,6.0,57.0,1.0,327030917420.0,244.0,336.0,0.0,46.0,3.0,125.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,51.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,7.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221225717.0,92.0,17.0,2.0,1.0,71.0,0
4.0,7.0,57.0,1.0,327020325730.5,244.0,387.0,121.0,104.0,3.0,160.0,8.0,6.0,2.0,1.0,3.0,244.0,73.0,72.0,252.0,44.0,11.0,6.0,3.0,2.0,6.0,1.0,1.0,3221226578.0,233.0,27.0,1.0,0.0,71.0,0
3.0,7.0,0.0,1.0,327020325730.5,244.0,381.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,7.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221225717.0,92.0,17.0,5.0,1.0,71.0,0
7.0,8.0,34.0,1.0,327020325730.5,244.0,21.0,117.0,104.0,3.0,33.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,7.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
7.0,8.0,1.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,5.0,6.0,4.0,1.0,3.0,244.0,67.0,72.0,253.0,44.0,5.0,3.0,3.0,2.0,7.0,1.0,1.0,3221226578.0,0.0,27.0,7.0,1.0,71.0,0
2.0,9.0,57.0,1.0,327030916533.0,244.0,169.0,0.0,47.0,3.0,124.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,8.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,9.0,57.0,1.0,327020325730.5,244.0,249.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,7.0,1.0,44.0,4.0,11.0,3.0,1.0,8.0,1.0,1.0,3221225717.0,92.0,17.0,2.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,56.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,7.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221225717.0,92.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,118.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,85.0,82.0,72.0,91.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,270.0,7.0,0.0,1.0,71.0,1
3.0,12.0,0.0,1.0,327020325730.5,244.0,80.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,7.0,0.0,44.0,3.0,11.0,1.0,1.0,11.0,1.0,1.0,3221225717.0,92.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,121.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,183.0,82.0,72.0,189.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,273.0,7.0,0.0,1.0,71.0,1
3.0,14.0,0.0,1.0,327020325730.5,244.0,515.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,7.0,0.0,44.0,3.0,11.0,1.0,1.0,13.0,1.0,1.0,3221225717.0,92.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,42.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,108.0,82.0,72.0,114.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,190.0,7.0,0.0,1.0,71.0,1
3.0,15.0,0.0,1.0,327020325730.5,244.0,43.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,7.0,0.0,44.0,3.0,11.0,1.0,1.0,15.0,1.0,1.0,3221225717.0,92.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,151.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,82.0,82.0,72.0,88.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,303.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,204.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,22.0,82.0,72.0,28.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,356.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,162.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,19.0,82.0,72.0,25.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,314.0,7.0,0.0,1.0,71.0,1
