per_enum_index_show,per_extension_bit_name,per_extension_bit_showname,lte-rrc_dedicatedInfoType_size,lte-rrc_UL_DCCH_Message_element_size,per_extension_bit_pos,lte-rrc_c1_showname,lte-rrc_rsrqResult_r9_show,lte-rrc_rrc_TransactionIdentifier_value,lte-rrc_c1_show,lte-rrc_rlf_InfoAvailable_r10_pos,lte-rrc_ulInformationTransfer_r8_element_size,per_num_sequence_extensions_value,lte-rrc_dedicatedInfoType_pos,lte-rrc_dlInformationTransfer_r8_element_size,lte-rrc_rrcConnectionSetupComplete_r8_element_size,lte-rrc_rrc_TransactionIdentifier_pos,per_octet_string_length_show,per_sequence_of_length_pos,lte-rrc_trackingAreaCode_value,per_enum_index_value,lte-rrc_ueCapabilityInformation_element_pos,per_octet_string_length_showname,lte-rrc_securityModeComplete_element_name,per_enum_index_showname,lte-rrc_ue_CapabilityRequest_showname,lte-rrc_DL_DCCH_Message_element_size,lte-rrc_m_TMSI_value,lte-rrc_betaOffset_ACK_Index_value,lte-rrc_dedicatedInfoNASList_value,lte-rrc_establishmentCause_value,lte-rrc_dedicatedInfoNAS_pos,lte-rrc_criticalExtensions_value,lte-rrc_cellIdentity_showname,per_optional_field_bit_showname,lte-rrc_DL_DCCH_Message_element_pos,per_sequence_of_length_name,lte-rrc_securityModeCommand_r8_element_name,lte-rrc_securityModeComplete_r8_element_pos,per_choice_index_pos,per_sequence_of_length_value,lte-rrc_message_element_name,per_choice_index_value,lte-rrc_dedicatedInfoType_value,per_octet_string_length_value,lte-rrc_dlInformationTransfer_element_name,lte-rrc_c1_size,lte-rrc_shortMAC_I_value,lte-rrc_systemInformationBlockType1_element_showname,lte-rrc_dedicatedInfoNAS_show,label
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,11.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,64.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,59.0,2.0,0.0,38.0,4.0,1.0,35.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,13.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,41.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,36.0,2.0,0.0,38.0,4.0,1.0,12.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,11.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,57.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,52.0,2.0,0.0,38.0,4.0,1.0,28.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,13.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,70.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,65.0,2.0,0.0,38.0,4.0,1.0,41.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,11.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,33.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,28.0,2.0,0.0,38.0,4.0,1.0,4.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,13.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,62.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,57.0,2.0,0.0,38.0,4.0,1.0,33.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,10.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,12.0,47.0,241.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,23.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,22.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,115.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,23.0,4.0,1.0,0.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,46.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,41.0,2.0,0.0,38.0,4.0,1.0,17.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,49.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
